Temporalmotifs. build: 00:45:02, Apr 20 2018. Time: 00:45:16 [Apr 19 2018]
12660, 7327958
12664, 5455843
12668, 1818522
12669, 21823970
12674, 0
12676, 3637192
12681, 1818623
12683, 0
12690, 0
12695, 1818634
12698, 1818633
12699, 0
12701, 1833141
12705, 253803956
12706, 1818636
12710, 0
12712, 52748552
12713, 0
12714, 0
12719, 0
12721, 7276197
12722, 18261489
12723, 10918220
12725, 0
12726, 0
12728, 0
12730, 0
12734, 9095310
12738, 0
12751, 0
12755, 1819403
12757, 9107077
12758, 0
12759, 0
12761, 0
12764, 0
12769, 0
12770, 0
12772, 1819667
12774, 0
12780, 0
12782, 0
12800, 1819847
12803, 0
12805, 0
12806, 9182270
12807, 10919157
12814, 0
12815, 0
12823, 16380524
12826, 3640609
12828, 0
12830, 1821652
12832, 94033156
12838, 0
12839, 1820828
12843, 1820834
12844, 1821439
12847, 0
12848, 0
12858, 20059515
12860, 0
12861, 12746090
12870, 1820900
12875, 3641815
12886, 0
12888, 0
12890, 0
12898, 7311643
12907, 1823507
12912, 0
12914, 5480233
12922, 7285619
12923, 0
12927, 0
12930, 0
12931, 0
12939, 5482917
12940, 1829449
12952, 0
12953, 3642885
12961, 1833529
12964, 0
12965, 25554119
12969, 0
12976, 66457824
12978, 9114096
12980, 1821654
12981, 0
12983, 0
12986, 0
12993, 0
12994, 0
12996, 1822523
12998, 3645619
13001, 1821995
13006, 0
13008, 0
13014, 0
13015, 0
13016, 0
13019, 3644168
13024, 0
13027, 5466817
13030, 0
13033, 5466876
13036, 5467252
13038, 0
13050, 1822425
13054, 0
13056, 5467314
13059, 5479987
13061, 0
13069, 0
13070, 52857053
13072, 0
13074, 16405054
13078, 0
13086, 0
13087, 0
13089, 0
13093, 131347591
13095, 1823521
13099, 16426938
13107, 1824582
13108, 29192247
13113, 0
13114, 0
13119, 11026978
13121, 10948375
13127, 0
13132, 43797501
13139, 32851367
13142, 0
13144, 3650092
13147, 20076767
13148, 0
13150, 0
13151, 0
13153, 0
13157, 3650370
13158, 0
13160, 0
13168, 3650488
13173, 7304964
13175, 10952040
13184, 1825372
13191, 1825376
13193, 0
13197, 0
13209, 0
13211, 0
13212, 10952313
13213, 5476253
13216, 0
13218, 5476325
13220, 0
13223, 0
13230, 0
13238, 133254641
13244, 27382539
13245, 0
13247, 0
13249, 9128214
13250, 0
13251, 0
13259, 0
13263, 0
13265, 72256653
13268, 0
13269, 0
13270, 0
13276, 0
13277, 3652499
13279, 5478766
13280, 0
13282, 11166782
13284, 0
13286, 14611304
13287, 5500401
13288, 0
13289, 1834002
13302, 16451583
13307, 0
13308, 0
13316, 0
13321, 0
13331, 5479594
13338, 7306166
13341, 1826553
13343, 7306228
13351, 1827978
13356, 7306434
13358, 9137677
13359, 0
13363, 7345477
13366, 0
13373, 0
13377, 0
13383, 1826668
13384, 0
13385, 1826674
13388, 0
13391, 0
13392, 0
13394, 0
13396, 0
13397, 0
13400, 0
13403, 5480215
13409, 0
13410, 11101087
13411, 0
13413, 0
13414, 0
13418, 0
13419, 0
13426, 0
13428, 0
13431, 0
13434, 1826754
13441, 122766992
13444, 0
13448, 0
13451, 0
13452, 0
13453, 9169119
13462, 14714898
13464, 0
13466, 14619417
13467, 1827446
13473, 14619778
13479, 0
13480, 1827985
13481, 1827503
13482, 0
13486, 0
13488, 1827520
13491, 9137576
13495, 0
13506, 1827684
13518, 1827631
13520, 0
13529, 0
13532, 0
13533, 1827689
13539, 0
13541, 5483157
13546, 1827723
13552, 1862737
13554, 0
13559, 23760772
13566, 1827781
13579, 0
13583, 0
13593, 0
13601, 0
13607, 1827908
13608, 1827913
13615, 0
13623, 0
13624, 0
13625, 115067408
13628, 1843657
13633, 0
13634, 0
13638, 0
13640, 0
13641, 0
13643, 7311710
13650, 20261532
13654, 0
13659, 1827936
13669, 0
13670, 5509247
13676, 3655953
13678, 0
13684, 0
13688, 0
13693, 3720303
13694, 1827982
13700, 153937212
13704, 0
13707, 20370653
13710, 0
13714, 0
13715, 0
13717, 0
13718, 0
13721, 0
13724, 0
13726, 1829709
13736, 0
13737, 0
13741, 0
13743, 0
13745, 0
13746, 0
13748, 0
13753, 16498750
13763, 7318780
13766, 0
13773, 0
13774, 0
13776, 0
13778, 1829450
13782, 3659277
13783, 0
13785, 0
13788, 0
13790, 5488907
13794, 1829633
13796, 0
13799, 3659355
13803, 1829640
13807, 0
13809, 447673908
13814, 0
13816, 0
13818, 0
13822, 32167272
13825, 274966229
13826, 1831953
13827, 32848280
13834, 10990619
13835, 0
13836, 1831780
13838, 5495349
13841, 0
13842, 0
13848, 0
13853, 0
13856, 0
13858, 0
13863, 0
13874, 3663921
13875, 1831964
13878, 1833165
13880, 0
13883, 0
13885, 0
13886, 0
13888, 0
13893, 1831968
13898, 5496070
13900, 0
13902, 0
13904, 10992264
13905, 9160172
13911, 1832059
13913, 1832060
13916, 0
13922, 0
13926, 3664125
13927, 5497925
13932, 0
13938, 0
13941, 5499467
13942, 0
13946, 1846551
13947, 52096010
13948, 0
13953, 7328428
13958, 0
13959, 14657748
13962, 0
13964, 0
13965, 3664786
13972, 12856071
13975, 0
13978, 0
13980, 0
13981, 0
13982, 0
13983, 5497228
13992, 0
13994, 0
14002, 42149668
14008, 11053913
14009, 0
14013, 0
14019, 1832636
14022, 1832650
14024, 14672857
14026, 3665305
14027, 0
14030, 0
14031, 1832737
14035, 0
14037, 0
14039, 1832735
14046, 16495043
14053, 0
14054, 3665671
14058, 1832875
14059, 0
14063, 1833139
14064, 0
14066, 0
14068, 0
14074, 0
14079, 3715156
14081, 0
14082, 47665795
14083, 1833219
14091, 0
14092, 3666858
14098, 0
14102, 5501424
14105, 3666907
14106, 0
14113, 0
14114, 7337909
14119, 0
14120, 0
14121, 0
14124, 1846552
14127, 0
14132, 0
14136, 0
14138, 1833521
14147, 16501462
14149, 0
14155, 1833518
14156, 1833519
14157, 5461580
14159, 1834540
14163, 9172559
14165, 0
14167, 30792695
14175, 5517668
14177, 0
14178, 0
14179, 0
14181, 7334144
14183, 0
14199, 1836494
14200, 7334250
14202, 0
14203, 0
14204, 0
14207, 0
14211, 5500815
14214, 14906433
14216, 0
14218, 0
14219, 11002751
14220, 11038109
14226, 3667662
14230, 0
14233, 18338820
14234, 0
14235, 1833984
14241, 0
14243, 0
14251, 75420111
14252, 0
14255, 0
14259, 1834531
14266, 0
14279, 0
14287, 0
14289, 3669087
14301, 0
14302, 5526997
14305, 0
14310, 0
14312, 12854372
14314, 0
14317, 0
14319, 3700220
14321, 0
14324, 1834747
14328, 11007762
14334, 0
14337, 1834675
14339, 1834682
14354, 9198811
14358, 0
14359, 0
14360, 0
14361, 1842343
14362, 3669468
14363, 0
14365, 0
14366, 1834688
14367, 1834683
14371, 31190020
14379, 23852048
14385, 7339187
14395, 5508811
14397, 0
14405, 0
14418, 0
14419, 1836292
14423, 0
14424, 3718066
14425, 0
14436, 3688168
14441, 7345520
14442, 0
14449, 16527588
14450, 29335263
14456, 0
14462, 1843739
14464, 5509295
14465, 0
14466, 0
14471, 0
14473, 0
14484, 0
14485, 0
14493, 0
14494, 3672702
14497, 126161850
14498, 1836500
14506, 0
14510, 193615243
14512, 3678005
14514, 0
14515, 5516993
14517, 5559882
14534, 0
14535, 0
14540, 0
14541, 0
14547, 1839123
14551, 20506729
14552, 7356028
14554, 0
14556, 1839116
14557, 3678238
14559, 0
14561, 1839127
14566, 0
14574, 0
14576, 1839197
14577, 3678271
14579, 38622475
14585, 1839298
14587, 0
14595, 0
14597, 1839204
14601, 0
14613, 0
14621, 0
14623, 0
14624, 0
14627, 0
14628, 0
14639, 14717103
14644, 0
14647, 1839677
14648, 0
14649, 0
14653, 3705034
14660, 0
14663, 0
14667, 0
14672, 33772638
14674, 7358803
14678, 23916578
14689, 40557955
14690, 0
14694, 0
14702, 3684514
14705, 1860746
14708, 0
14713, 1842260
14716, 0
14719, 0
14721, 5526808
14725, 3684586
14726, 150551543
14730, 1842306
14731, 0
14732, 0
14735, 11177646
14737, 0
14740, 27129383
14744, 3707283
14748, 0
14756, 0
14757, 0
14758, 0
14761, 0
14763, 0
14771, 0
14779, 0
14788, 0
14798, 3684693
14800, 0
14802, 0
14806, 14741866
14807, 0
14812, 1843741
14813, 0
14814, 14742171
14816, 7371161
14828, 0
14830, 298758294
14835, 12899780
14840, 0
14847, 1843039
14850, 3686063
14854, 11499817
14857, 0
14860, 12901448
14862, 1843072
14864, 0
14865, 0
14869, 0
14870, 1843651
14875, 0
14878, 5531011
14885, 11062196
14889, 0
14891, 0
14894, 0
14901, 17686451
14904, 0
14907, 0
14913, 9245600
14915, 42136597
14916, 0
14917, 0
14918, 1843910
14922, 0
14926, 0
14931, 5531850
14934, 0
14940, 1843955
14941, 7423189
14945, 0
14948, 0
14958, 1844090
14961, 0
14963, 1844094
14967, 3688206
14969, 36883845
14974, 0
14982, 0
14992, 0
14993, 0
15000, 0
15002, 0
15008, 1844298
15013, 0
15014, 0
15017, 0
15018, 3692280
15019, 1846494
15020, 0
15021, 31273263
15024, 0
15027, 3692994
15028, 5539501
15031, 0
15032, 0
15037, 0
15041, 0
15046, 0
15054, 20311884
15056, 1846554
15058, 0
15060, 0
15067, 1853823
15068, 0
15069, 0
15073, 0
15086, 0
15090, 0
15099, 1846560
15102, 0
15103, 0
15105, 7386267
15108, 0
15110, 3693178
15111, 0
15114, 0
15125, 0
15126, 0
15128, 9233128
15129, 12936910
15132, 0
15133, 1846688
15134, 1846687
15139, 0
15143, 3693390
15147, 0
15155, 12927927
15161, 0
15168, 0
15169, 0
15176, 0
15181, 1846713
15191, 0
15192, 3717374
15194, 0
15195, 0
15197, 5540490
15199, 1846858
15212, 0
15213, 1849907
15219, 9238278
15226, 0
15227, 0
15228, 0
15230, 0
15234, 0
15242, 0
15246, 1847672
15250, 0
15252, 0
15253, 0
15265, 1847733
15268, 3695471
15270, 0
15274, 7391200
15280, 1856384
15283, 1847804
15289, 1850078
15291, 5543425
15292, 21886603
15293, 29565598
15308, 1849676
15311, 0
15322, 0
15323, 0
15324, 0
15326, 0
15331, 1858499
15338, 0
15347, 0
15366, 0
15370, 3699611
15372, 0
15373, 0
15379, 0
15381, 11099180
15385, 9249479
15387, 1849902
15388, 3707260
15389, 0
15392, 0
15393, 0
15396, 0
15402, 0
15403, 1849906
15404, 0
15405, 0
15411, 0
15413, 0
15415, 0
15417, 0
15424, 0
15425, 1849909
15427, 0
15428, 0
15429, 0
15432, 1849910
15435, 0
15449, 0
15453, 0
15455, 11099654
15456, 0
15457, 0
15462, 0
15463, 0
15469, 1849991
15474, 0
15477, 0
15478, 1849973
15482, 0
15484, 3699962
15486, 0
15487, 3700023
15488, 1850018
15493, 0
15496, 1850082
15497, 0
15503, 0
15512, 0
15516, 24178888
15517, 27809474
15519, 0
15520, 7400357
15525, 5550290
15534, 0
15541, 3703385
15542, 0
15555, 0
15565, 0
15566, 0
15570, 0
15571, 0
15576, 11100793
15577, 0
15578, 0
15581, 0
15582, 0
15587, 1850138
15588, 0
15595, 0
15597, 5558616
15600, 0
15606, 7400614
15613, 0
15614, 0
15615, 0
15616, 1850248
15620, 3700513
15621, 0
15624, 0
15626, 3700524
15629, 53238754
15630, 129495419
15632, 7441384
15635, 0
15638, 1846554
15642, 0
15650, 0
15652, 0
15654, 0
15657, 0
15659, 0
15666, 3701056
15667, 0
15673, 0
15679, 0
15684, 0
15692, 0
15696, 0
15700, 14803455
15702, 0
15706, 0
15708, 0
15711, 5551361
15713, 0
15715, 0
15720, 0
15723, 0
15724, 3700915
15728, 14803901
15729, 0
15734, 1850521
15735, 38785719
15737, 1850522
15740, 0
15743, 0
15744, 0
15749, 1850524
15753, 0
15756, 16655328
15757, 1850537
15762, 0
15764, 0
15766, 0
15767, 0
15769, 0
15770, 0
15771, 0
15776, 1850538
15777, 0
15779, 0
15780, 0
15783, 1851840
15785, 0
15794, 1850540
15795, 0
15797, 3701086
15802, 0
15805, 1853059
15808, 0
15815, 0
15819, 0
15820, 0
15821, 0
15822, 0
15828, 0
15833, 0
15835, 0
15837, 3710327
15839, 3701219
15840, 0
15843, 1850616
15844, 0
15847, 0
15850, 3701259
15852, 11103873
15856, 35175042
15857, 0
15863, 0
15871, 1851473
15872, 0
15873, 0
15874, 0
15875, 1851664
15877, 0
15880, 0
15882, 0
15884, 1851688
15886, 0
15887, 0
15897, 0
15898, 3715243
15900, 1851676
15910, 0
15912, 0
15913, 0
15915, 3703396
15918, 0
15919, 1851702
15928, 0
15930, 0
15933, 9282830
15934, 109828842
15940, 5555570
15951, 0
15955, 0
15967, 0
15975, 0
15978, 0
15987, 0
15988, 0
15993, 0
15994, 0
15997, 0
16002, 0
16007, 55599452
16012, 1852538
16013, 1855770
16019, 1853466
16022, 0
16023, 1852539
16024, 0
16031, 0
16033, 70028247
16040, 0
16041, 7410720
16044, 11116339
16046, 55478216
16048, 12974929
16049, 1852842
16054, 0
16060, 7411436
16062, 0
16074, 1853074
16077, 1853078
16081, 1853081
16082, 0
16087, 0
16091, 3706165
16099, 0
16100, 0
16101, 0
16103, 12973547
16107, 5567497
16113, 3706761
16114, 0
16127, 0
16129, 3706926
16131, 0
16142, 0
16143, 0
16144, 0
16146, 0
16149, 1853592
16151, 0
16155, 0
16157, 1853944
16160, 0
16171, 0
16178, 0
16183, 3711386
16203, 0
16215, 1855252
16238, 1853644
16259, 0
16260, 0
16267, 0
16270, 0
16272, 1853728
16274, 0
16280, 3711852
16282, 1853732
16289, 0
16298, 0
16317, 1853736
16321, 24210782
16323, 22245108
16325, 0
16326, 0
16329, 0
16339, 18537922
16343, 3707656
16345, 7415258
16348, 0
16352, 0
16356, 0
16360, 20393033
16361, 1853948
16362, 1853951
16364, 1854919
16367, 1854901
16370, 0
16387, 3710195
16389, 11130685
16391, 5565430
16393, 0
16394, 0
16395, 3725460
16399, 0
16409, 0
16411, 1855151
16415, 3710352
16416, 7420749
16417, 0
16420, 0
16424, 3710390
16428, 0
16429, 0
16430, 12986678
16433, 0
16436, 0
16445, 0
16447, 0
16450, 0
16452, 0
16453, 5565946
16456, 0
16463, 1855356
16468, 0
16469, 0
16479, 0
16486, 0
16487, 0
16492, 0
16497, 5566251
16502, 1855637
16505, 0
16513, 0
16515, 0
16516, 0
16518, 0
16523, 0
16530, 3711301
16535, 0
16536, 0
16537, 7422797
16545, 0
16548, 1855737
16554, 3711618
16556, 1857395
16557, 18557555
16565, 0
16575, 0
16578, 68681639
16590, 0
16595, 0
16598, 1855811
16600, 0
16610, 1855827
16622, 0
16635, 0
16637, 0
16639, 0
16641, 1855841
16643, 1855845
16645, 5567555
16646, 0
16650, 1855866
16653, 0
16659, 1857718
16663, 0
16665, 3711749
16666, 0
16667, 12991334
16671, 0
16673, 0
16675, 0
16679, 0
16686, 1857478
16702, 0
16704, 0
16709, 0
16711, 0
16722, 0
16723, 1856368
16726, 0
16728, 1856372
16738, 0
16746, 0
16750, 81790444
16751, 0
16758, 0
16767, 33417114
16774, 9282872
16780, 9282926
16789, 0
16790, 1856590
16792, 0
16793, 3713184
16797, 0
16800, 0
16801, 1856594
16802, 0
16809, 0
16813, 1856595
16821, 0
16832, 0
16835, 0
16837, 7426451
16839, 1862239
16842, 0
16845, 0
16852, 0
16855, 13004153
16857, 42462332
16858, 10801428
16862, 7433368
16870, 0
16872, 3713766
16876, 160679322
16877, 3714589
16883, 0
16884, 0
16886, 0
16887, 5571939
16888, 37147095
16894, 0
16914, 0
16916, 0
16921, 0
16923, 0
16927, 1857397
16929, 0
16931, 1857866
16934, 11142283
16937, 1857904
16939, 3717459
16941, 0
16944, 0
16946, 0
16951, 7429813
16953, 0
16957, 0
16959, 9142580
16960, 0
16969, 0
16972, 5572409
16979, 0
16980, 0
16981, 1857484
16985, 33435463
16994, 0
16996, 1857597
17000, 0
17007, 5572817
17008, 3715388
17009, 5572978
17010, 0
17011, 9288078
17015, 3715280
17016, 0
17017, 0
17022, 3715420
17023, 0
17030, 1857685
17035, 1857715
17039, 0
17042, 0
17047, 0
17050, 7405163
17051, 0
17053, 0
17057, 1857758
17060, 0
17064, 11146503
17069, 0
17073, 0
17074, 0
17081, 0
17086, 5573320
17089, 0
17099, 1857778
17106, 1857779
17110, 3715566
17111, 0
17114, 0
17115, 0
17119, 7386825
17121, 1857787
17125, 3715585
17132, 0
17137, 0
17143, 0
17146, 1857794
17157, 0
17161, 1857821
17164, 11146868
17169, 0
17175, 16720509
17181, 0
17184, 0
17187, 0
17188, 0
17191, 0
17192, 0
17193, 14886857
17198, 0
17200, 0
17203, 0
17204, 1857858
17218, 3715793
17219, 0
17220, 0
17233, 1857903
17235, 0
17238, 0
17245, 1857909
17246, 0
17253, 5577946
17255, 11147552
17260, 1858359
17261, 29728331
17263, 6997638
17265, 11147055
17267, 31589705
17273, 3716646
17276, 0
17277, 0
17280, 0
17283, 1858357
17294, 0
17300, 0
17301, 1858460
17304, 3716745
17306, 1858385
17308, 37097866
17309, 11150702
17314, 3717342
17323, 0
17324, 0
17325, 1858484
17326, 1858487
17327, 0
17332, 33451752
17336, 0
17345, 0
17348, 0
17356, 3717222
17360, 7434477
17361, 1858623
17362, 0
17366, 0
17367, 1858624
17370, 0
17378, 0
17380, 0
17385, 1858677
17388, 1858674
17394, 0
17398, 0
17399, 1858678
17410, 0
17414, 0
17417, 0
17420, 1859023
17422, 0
17424, 0
17428, 0
17435, 1859031
17438, 7450214
17446, 0
17448, 0
17449, 3718088
17451, 0
17452, 0
17453, 0
17456, 9295326
17457, 14878018
17462, 24168419
17463, 0
17465, 0
17467, 1859140
17472, 0
17473, 0
17476, 0
17479, 0
17481, 0
17482, 0
17486, 9295720
17489, 31606294
17492, 0
17495, 0
17500, 13014782
17507, 0
17509, 0
17510, 0
17512, 0
17513, 0
17515, 0
17518, 0
17522, 0
17523, 0
17531, 5577896
17532, 14874310
17544, 1859304
17545, 5579217
17547, 3718613
17551, 13015534
17553, 0
17559, 0
17565, 0
17577, 1859651
17579, 0
17581, 0
17588, 1859654
17591, 9298448
17599, 0
17600, 0
17602, 0
17603, 0
17610, 0
17614, 0
17616, 3719434
17617, 3719456
17623, 0
17625, 0
17631, 0
17632, 1859743
17637, 1859745
17638, 0
17640, 0
17648, 0
17653, 0
17661, 1861176
17662, 0
17666, 0
17671, 7439061
17685, 0
17693, 0
17694, 1859769
17701, 0
17703, 0
17707, 1859772
17708, 0
17710, 0
17718, 0
17720, 0
17731, 18597865
17732, 0
17734, 0
17738, 0
17748, 0
17754, 0
17755, 0
17760, 0
17764, 3719617
17765, 0
17767, 0
17768, 0
17769, 0
17773, 0
17775, 0
17779, 0
17780, 16741037
17781, 1859969
17787, 1859971
17794, 1859974
17798, 18600128
17800, 0
17802, 0
17804, 0
17806, 0
17812, 1863068
17814, 0
17822, 11160471
17827, 0
17828, 1860145
17834, 0
17836, 9309074
17839, 1860148
17842, 0
17845, 0
17847, 0
17854, 0
17855, 0
17858, 0
17860, 7445280
17864, 0
17870, 0
17878, 0
17879, 0
17883, 3721220
17888, 0
17894, 1860256
17898, 1860257
17901, 1860258
17902, 1861260
17903, 3720528
17905, 26044285
17913, 11162261
17919, 0
17920, 5581083
17925, 0
17930, 1860364
17931, 0
17935, 0
17946, 0
17950, 1860389
17951, 7441541
17952, 0
17961, 0
17963, 0
17965, 0
17967, 0
17970, 0
17980, 0
17984, 0
17988, 7552980
17994, 0
17995, 0
17998, 0
18000, 0
18004, 0
18005, 0
18009, 1860391
18011, 0
18012, 0
18013, 0
18014, 5581185
18017, 16743794
18019, 13023146
18023, 0
18027, 5581434
18030, 0
18031, 9302621
18035, 0
18039, 0
18041, 5583628
18045, 0
18047, 0
18049, 0
18050, 1861399
18054, 1860540
18057, 0
18060, 51435425
18064, 0
18069, 0
18073, 0
18074, 1860743
18075, 0
18080, 0
18086, 0
18088, 1860744
18089, 0
18093, 0
18097, 0
18098, 0
18100, 1860749
18102, 0
18105, 1860949
18107, 29784225
18108, 11165841
18115, 5583167
18116, 0
18119, 1861150
18122, 0
18126, 3722297
18127, 0
18128, 1861255
18131, 1861152
18134, 0
18135, 0
18136, 0
18141, 5583544
18143, 0
18145, 0
18148, 3722381
18153, 0
18157, 0
18158, 0
18161, 0
18162, 1861219
18181, 0
18183, 9306183
18184, 0
18191, 3722535
18198, 0
18204, 1861247
18205, 1861256
18216, 0
18217, 0
18219, 0
18236, 0
18245, 0
18253, 0
18255, 0
18260, 1861310
18265, 1861274
18269, 0
18271, 1861332
18275, 1861350
18279, 0
18282, 0
18283, 0
18284, 0
18292, 1861400
18297, 1861406
18301, 7445740
18310, 1861410
18311, 1861418
18322, 0
18338, 0
18348, 1861564
18349, 0
18355, 3723133
18356, 0
18358, 0
18359, 14892589
18365, 1861584
18372, 0
18373, 0
18376, 1861586
18380, 0
18381, 0
18384, 1862926
18385, 1861587
18393, 11169630
18403, 1861753
18406, 0
18412, 0
18418, 0
18419, 3723524
18420, 1861765
18422, 0
18423, 1861773
18425, 1861771
18437, 0
18446, 0
18447, 7452115
18449, 0
18450, 0
18451, 0
18452, 1861777
18457, 0
18459, 0
18464, 1861782
18465, 24203136
18474, 0
18478, 0
18485, 1861892
18486, 0
18494, 4994877
18496, 5585711
18497, 0
18500, 3723818
18502, 0
18503, 9309573
18505, 5585760
18508, 0
18514, 0
18526, 0
18529, 0
18530, 3723868
18534, 0
18535, 3723890
18539, 0
18540, 0
18542, 0
18550, 3723902
18554, 5585900
18560, 0
18571, 3726013
18573, 1863141
18578, 1861981
18580, 0
18583, 3724059
18592, 0
18595, 0
18601, 3723978
18602, 0
18605, 1862023
18606, 3724053
18610, 0
18617, 0
18618, 0
18624, 1862145
18626, 0
18629, 7448628
18632, 13035359
18642, 1862227
18651, 1862241
18657, 0
18678, 1862245
18681, 1862253
18682, 0
18692, 0
18693, 11175162
18702, 1862507
18708, 0
18716, 0
18717, 0
18719, 0
18722, 0
18724, 0
18725, 0
18728, 0
18729, 0
18731, 0
18732, 0
18736, 3725145
18743, 0
18744, 0
18748, 1862575
18749, 0
18756, 0
18757, 0
18760, 40978796
18768, 0
18770, 5588178
18777, 0
18798, 0
18800, 0
18801, 0
18810, 0
18814, 1863142
18816, 0
18818, 0
18823, 0
18827, 0
18830, 0
18834, 0
18836, 1862753
18839, 0
18848, 0
18849, 0
18853, 0
18854, 5588279
18855, 0
18858, 0
18862, 5588330
18863, 0
18865, 1862802
18866, 1862803
18867, 0
18868, 9314545
18875, 0
18881, 0
18908, 0
18910, 0
18914, 0
18915, 0
18925, 0
18934, 1862957
18935, 1862987
18942, 0
18943, 0
18944, 0
18946, 0
18949, 1863012
18954, 0
18957, 0
18961, 0
18965, 0
18974, 0
18977, 0
18995, 1863050
18999, 0
19000, 1863053
19001, 3726118
19012, 1863076
19015, 0
19018, 7452444
19025, 0
19029, 0
19045, 1863150
19047, 0
19048, 0
19049, 0
19063, 1863168
19071, 0
19074, 0
19075, 0
19076, 0
19077, 0
19078, 0
19083, 0
19088, 0
19091, 0
19092, 0
19094, 0
19106, 1863174
19108, 3726343
19111, 1863179
19113, 1863176
19115, 0
19116, 0
19132, 0
19133, 0
19137, 1863180
19138, 1863188
19142, 0
19145, 3721008
19149, 0
19154, 0
19159, 11179290
19164, 0
19166, 0
19172, 0
19175, 0
19177, 3726516
19179, 0
19184, 0
19189, 0
19193, 0
19215, 0
19224, 0
19237, 0
19240, 0
19256, 0
19264, 1863264
19287, 1863266
19290, 3726544
19293, 0
19300, 0
19317, 0
19324, 0
19327, 1863277
19335, 1863278
19341, 0
19354, 0
19363, 0
19365, 0
19370, 0
19378, 0
19379, 0
19381, 0
19394, 0
19398, 1863319
19399, 1863321
19400, 0
19412, 0
19475, 403188799
19943, 3612838
20038, 1831929
21125, 1850626
22846, 0
23571, 2183798
23873, 1738749
25122, 0
25726, 0
26801, 85300457
27140, 0
30395, 163541412
33841, 35203141
35336, 60522746
35353, 142123543
35357, 89358717
35416, 618587042
35428, 5013626
35575, 504306472
35833, 167619028
35840, 0
36067, 27451560
36108, 30733050
36285, 108740729
36466, 0
36720, 113956828
36814, 197447731
37021, 50763892
37691, 158205437
38084, 4847973
39082, 0
39146, 0
39663, 20347201
39719, 18453237
39723, 0
39742, 0
40739, 1146544
43085, 49084340
44243, 7359112
44739, 15325004
47274, 6531629
49924, 0
62253, 0
66825, 0
73942, 0
74492, 0
81883, 0

run time: 1.19s (00:45:17)
